"CountryCode","SeriesCode","DESCRIPTION",
"BIH","DT.DOD.DECT.CD","Long-term public and publicly guaranteed data for 2022 are based on reports provided by the country. Long-term private nonguaranteed debt (PNG) data for 2018-2022 are World Bank staff estimates based on reports provided by the country. Also, the PNG debt data for period 2005-2017 are World Bank staff estimates. With the release of 2021 data, PNG data for the period 2018-2020 are revised based on reports provided by the country. Short-term debt was based on BIS before 2018 and on the Quarterly External Debt Statistics database (http://datatopics.worldbank.org/debt/qeds) afterwards.",
"BIH","SM.POP.TOTL","Estimates are imputed using model estimates. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. ",
"BIH","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"BIH","SM.POP.NETM","Data source: United Nations World Population Prospects",
"BIH","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"BIH","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"BIH","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"BIH","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"BIH","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"BIH","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"BIH","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"BIH","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"BIH","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"BIH","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"BIH","ST.INT.ARVL","Includes overnight visitors (tourists) only. Arrivals of non-resident tourists in all types of accommodation establishments.",
"BIH","IS.RRS.PASG.KM","Source: OECD",
"BIH","IS.RRS.GOOD.MT.K6","Source: OECD",
"BIH","IT.NET.BBND.P2","Public Enterprise PTT Bosnia and Herzegovina (PTT BIH). From 2002: Communications Regulatory Agency B & H.",
"BIH","IT.MLT.MAIN","Public Enterprise PTT Bosnia and Herzegovina (PTT BIH). From 2002: Communications Regulatory Agency B & H.",
"BIH","IT.NET.BBND","Public Enterprise PTT Bosnia and Herzegovina (PTT BIH). From 2002: Communications Regulatory Agency B & H.",
"BIH","IT.CEL.SETS","Public Enterprise PTT Bosnia and Herzegovina (PTT BIH). From 2002: Communications Regulatory Agency B & H.",
"BIH","IT.MLT.MAIN.P2","Public Enterprise PTT Bosnia and Herzegovina (PTT BIH). From 2002: Communications Regulatory Agency B & H.",
"BIH","IT.NET.USER.ZS","Public Enterprise PTT Bosnia and Herzegovina (PTT BIH). From 2002: Communications Regulatory Agency B & H.",
"BIH","IT.CEL.SETS.P2","Public Enterprise PTT Bosnia and Herzegovina (PTT BIH). From 2002: Communications Regulatory Agency B & H.",
"BIH","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"BIH","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"BIH","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"BIH","SP.POP.GROW","Data source: United Nations World Population Prospects",
"BIH","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"BIH","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"BIH","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"BLR","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"BLR","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"BLR","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"BLR","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"BLR","MS.MIL.XPND.CN","1992-2000 SIPRI estimates.",
"BLR","MS.MIL.XPND.CD","1992-2000 SIPRI estimates.",
"BLR","MS.MIL.XPND.GD.ZS","1992-2000 SIPRI estimates.",
"BLR","MS.MIL.XPND.ZS","1992-2000 SIPRI estimates.",
"BLR","IT.CEL.SETS","Beltelecom. From 2003: Ministry of Communications and Informatization.",
"BLR","IT.NET.BBND.P2","Beltelecom. From 2003: Ministry of Communications and Informatization.",
"BLR","IT.NET.USER.ZS","Beltelecom. From 2003: Ministry of Communications and Informatization.",
"BLR","IT.NET.BBND","Beltelecom. From 2003: Ministry of Communications and Informatization.",
"BLR","IT.MLT.MAIN.P2","Beltelecom. From 2003: Ministry of Communications and Informatization.",
"BLR","IT.MLT.MAIN","Beltelecom. From 2003: Ministry of Communications and Informatization.",
"BLR","IT.CEL.SETS.P2","Beltelecom. From 2003: Ministry of Communications and Informatization.",
"BLR","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"BLR","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"BLR","IS.RRS.PASG.KM","Source: OECD",
"BLR","IS.RRS.GOOD.MT.K6","Source: OECD",
"BLR","SP.POP.GROW","Data source: National Statistical Committee of the Republic of Belarus, Eurostat",
"BLR","ST.INT.DPRT","Includes overnight visitors (tourists) and same-day visitors (excursionists).",
"BLR","ST.INT.ARVL","Includes overnight visitors (tourists) and same-day visitors (excursionists). Arrivals of non-resident visitors at national borders. Data until 2015 without taking into account the Belarusian-Russian border segment. Data from 2016 including estimation of the Belarusian-Russian border segment.",
"BLR","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"BLR","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"BLR","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"BLR","SP.DYN.TFRT.IN","Data source: Eurostat, National Statistical Committee of the Republic of Belarus, United Nations World Population Prospects",
"BLR","SM.POP.NETM","Data source: United Nations World Population Prospects",
"BLR","SP.DYN.CDRT.IN","Data source: Eurostat, TransMONEE, United Nations World Population Prospects",
"BLR","SP.DYN.CBRT.IN","Data source: Eurostat, TransMONEE, United Nations World Population Prospects",
"BLR","SP.DYN.AMRT.FE","Data source: HMD. Human Mortality Database. Max Planck Institute for Demographic Research (Germany), University of California, Berkeley (USA), and French Institute for Demographic Studies (France). Available at www.mortality.org.",
"BLR","SP.DYN.AMRT.MA","Data source: HMD. Human Mortality Database. Max Planck Institute for Demographic Research (Germany), University of California, Berkeley (USA), and French Institute for Demographic Studies (France). Available at www.mortality.org.",
"BLR","SP.DYN.LE00.MA.IN","Data source: National Statistical Committee of the Republic of Belarus; United Nations World Population Prospects",
"BLR","SP.DYN.LE00.FE.IN","Data source: National Statistical Committee of the Republic of Belarus; United Nations World Population Prospects",
"BLR","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"BLR","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"BLR","SP.POP.TOTL","Data source: National Statistical Committee of the Republic of Belarus, Eurostat",
"BLR","DT.DOD.DECT.CD","Long-term public and publicly guaranteed debt data for 2022 are World Bank staff estimates based on the original terms of the loans. Long-term private nonguaranteed and short-term debt data for 2022 are sourced by the Quarterly External Debt Statistics database (http://datatopics.worldbank.org/debt/qeds).",
"BLZ","DT.DOD.DECT.CD","Long-term public and publicly guaranteed for 2022 are based on reports provided by the country. Long-term private nonguaranteed debt data for 2022 are based on data from the Central Bank. Short-term debt data are not available.",
"BLZ","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"BLZ","SM.POP.TOTL","Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. ",
"BLZ","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"BLZ","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"BLZ","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"BLZ","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"BLZ","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"BLZ","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"BLZ","SM.POP.NETM","Data source: United Nations World Population Prospects",
"BLZ","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"BLZ","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"BLZ","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"BLZ","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"BLZ","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"BLZ","ST.INT.ARVL","Includes overnight visitors (tourists) and same-day visitors (excursionists). Arrivals of non-resident visitors at national borders.",
"BLZ","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"BLZ","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"BLZ","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"BLZ","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"BLZ","SP.POP.GROW","Data source: United Nations World Population Prospects",
"BLZ","IT.MLT.MAIN.P2","Belize Telecommunications Ltd (BTL).",
"BLZ","IT.CEL.SETS.P2","Belize Telecommunications Ltd (BTL).",
"BLZ","IT.CEL.SETS","Belize Telecommunications Ltd (BTL).",
"BLZ","IT.MLT.MAIN","Belize Telecommunications Ltd (BTL).",
"BLZ","IT.NET.USER.ZS","Belize Telecommunications Ltd (BTL).",
"BLZ","IT.NET.BBND.P2","Belize Telecommunications Ltd (BTL).",
"BLZ","IT.NET.BBND","Belize Telecommunications Ltd (BTL).",
"BLZ","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"BLZ","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
